ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.7582916840910912 0.03654028126038611 0.7201984152197838 -3.7437370270490646 -0.46182512678205967 1.7106893062591553
0.7591832391917706 0.03625144262332469 0.71995435282588 -3.7437683567404747 -0.4616812886670232 1.7106890082359314
0.76007479429245 0.035962603986263275 0.7197102904319763 -3.7437996864318848 -0.4615374505519867 1.7106887102127075
0.7609931528568268 0.03567803488112986 0.7194698229432106 -3.743830531835556 -0.4613957218825817 1.7106883749365807
0.7619115114212036 0.03539346577599645 0.7192293554544449 -3.7438613772392273 -0.4612539932131767 1.7106880396604538
0.7628298699855804 0.03510889667086303 0.7189888879656792 -3.7438922226428986 -0.46111226454377174 1.710687704384327
0.7637482285499573 0.03482432756572962 0.7187484204769135 -3.74392306804657 -0.46097053587436676 1.7106873691082
0.7646665871143341 0.034539758460596204 0.7185079529881477 -3.743953913450241 -0.4608288072049618 1.7106870338320732
0.7655849456787109 0.03425518935546279 0.718267485499382 -3.7439847588539124 -0.4606870785355568 1.7106866985559464
0.7665182631462812 0.03397432819474489 0.7180301528424025 -3.7440152019262314 -0.4605471882969141 1.7106863968074322
0.7674615532159805 0.03369593899697066 0.7177949100732803 -3.744045376777649 -0.4604085236787796 1.7106861174106598
0.7684048432856798 0.03341754979919643 0.7175596673041582 -3.7440755516290665 -0.4602698590606451 1.7106858380138874
0.7693481333553791 0.03313916060142219 0.7173244245350361 -3.744105726480484 -0.4601311944425106 1.710685558617115
0.7702914234250784 0.03286077140364796 0.717089181765914 -3.7441359013319016 -0.4599925298243761 1.7106852792203426
0.7712347134947777 0.03258238220587373 0.7168539389967918 -3.744166076183319 -0.4598538652062416 1.7106849998235703
0.7721826191991568 0.03230561048258096 0.716620059683919 -3.7441960722208023 -0.45971600245684385 1.7106847167015076
0.773148987442255 0.032035308657214046 0.716391634196043 -3.744225353002548 -0.4595813471823931 1.7106844186782837
0.7741153556853533 0.03176500683184713 0.7161632087081671 -3.744254633784294 -0.4594466919079423 1.7106841206550598
0.7750817239284515 0.03149470500648022 0.7159347832202911 -3.74428391456604 -0.4593120366334915 1.710683822631836
0.7760480921715498 0.031224403181113303 0.7157063577324152 -3.744313195347786 -0.45917738135904074 1.710683524608612
0.7770144604146481 0.03095410135574639 0.7154779322445393 -3.744342476129532 -0.45904272608458996 1.7106832265853882
0.7779808286577463 0.030683799530379474 0.7152495067566633 -3.7443717569112778 -0.4589080708101392 1.7106829285621643
0.7789641469717026 0.030421495670452714 0.7150278463959694 -3.744400233030319 -0.45877737924456596 1.7106826305389404
0.7799517028033733 0.030161191301885992 0.714807877317071 -3.7444285079836845 -0.45864767860621214 1.7106823325157166
0.7809392586350441 0.02990088693331927 0.7145879082381725 -3.74445678293705 -0.4585179779678583 1.7106820344924927
0.7819268144667149 0.02964058256475255 0.7143679391592741 -3.744485057890415 -0.4583882773295045 1.7106817364692688
0.7829143702983856 0.029380278196185827 0.7141479700803757 -3.7445133328437805 -0.45825857669115067 1.710681438446045
0.7839019261300564 0.029119973827619106 0.7139280010014772 -3.744541607797146 -0.45812887605279684 1.710681140422821
0.7848972380161285 0.028864434803836048 0.7137120589613914 -3.744569331407547 -0.45800154097378254 1.7106808498501778
0.7859041839838028 0.028616043797228485 0.7135021574795246 -3.744596228003502 -0.4578777542337775 1.7106805704534054
0.786911129951477 0.02836765279062092 0.7132922559976578 -3.744623124599457 -0.4577539674937725 1.710680291056633
0.7879180759191513 0.028119261784013357 0.7130823545157909 -3.7446500211954117 -0.4576301807537675 1.7106800116598606
0.7889250218868256 0.027870870777405795 0.7128724530339241 -3.7446769177913666 -0.4575063940137625 1.7106797322630882
